16770	SpongeBob SquarePants and Friends - Freeze Frame Frenzy - THQ	GameBoy	4194304	THQ
16772	Hot Wheels - Stunt Track Challenge - THQ	GameBoy	8388608	THQ
16773	Cabela's Big Game Hunter - 2005 Adventures - Activision	GameBoy	4194304	Activision
16774	World Championship Poker - Crave Entertainment	GameBoy	4194304	Crave Entertainment
16775	Need for Speed - Underground 2 - Electronic Arts	GameBoy	8388608	Electronic Arts
16778	Kill Switch - Zoo Digital	GameBoy	4194304	Zoo Digital
16779	Defender of the Crown - Zoo Digital	GameBoy	4194304	Zoo Digital
16781	Beyblade G-Revolution - Atari	GameBoy	4194304	Atari
16782	Dragon Ball - Advanced Adventure - Banpresto	GameBoy	16777216	Banpresto
16783	Yu Yu Hakusho - Tournament Tactics - Atari	GameBoy	8388608	Atari
16786	Fear Factor - Unleashed - Hip Games	GameBoy	8388608	Hip Games
16787	2 Games in 1 - GT Advance 3 + Moto GP - THQ	GameBoy	16777216	THQ
16788	Frogger - Kodaibunmei no Nazo - Konami	GameBoy	8388608	Konami
16789	Pac-Man World - Namco	GameBoy	8388608	Namco
16790	2 Games in 1 - Monster AG, Die + Findet Nemo - THQ	GameBoy	16777216	THQ
16791	Stadium Games - Asmik	GameBoy	4194304	Asmik
16793	Unglaublichen, Die - THQ	GameBoy	8388608	THQ
16794	Gakuen Alice - Dokidoki Fushigi Taiken - Kids Station	GameBoy	8388608	Kids Station
16795	Finding Nemo - Arata na Bouken - THQ	GameBoy	4194304	THQ
16797	Lilo & Stitch 2 - Ubi Soft	GameBoy	8388608	Ubi Soft
16801	Kidou Senshi Gundam Seed Destiny - Bandai	GameBoy	8388608	Bandai
16802	Game Boy Wars Advance 1+2 - Nintendo	GameBoy	16777216	Nintendo
16803	Yakusoku no Chi Riviera - Bandai	GameBoy	16777216	Bandai
16804	Premier Manager 2004-2005 - Zoo Digital	GameBoy	4194304	Zoo Digital
16805	Final Fantasy I & II - Dawn of Souls - Nintendo	GameBoy	16777216	Nintendo
16806	Incredibili, Gli - THQ	GameBoy	8388608	THQ
16807	Payback - Zoo Digital	GameBoy	8388608	Zoo Digital
16808	Ms. Pac-Man - Maze Madness - Zoo Digital	GameBoy	4194304	Zoo Digital
16809	Moero!! Jaleco Collection - Pacific Century	GameBoy	4194304	Pacific Century
16811	Power Pro Kun Pocket 7 - Konami	GameBoy	8388608	Konami
16813	Sylvania Family - Fashion Designer Ninaritai! - Epoch	GameBoy	8388608	Epoch
16814	Cinnamon - Yume no Daibouken - Imagineer	GameBoy	4194304	Imagineer
16815	2 Games in 1 - Disneys Konig der Lowen + Disneys Prinzessinnen - THQ	GameBoy	16777216	THQ
16817	Dead to Rights - Namco	GameBoy	8388608	Namco
16818	Dora the Explorer - Super Star Adventures! - Gotham Games	GameBoy	4194304	Gotham Games
16819	Monopoly - Destination Software	GameBoy	4194304	Destination Software
16820	It's Mr. Pants - THQ	GameBoy	4194304	THQ
16821	Yoshi no Banyu Inryoku - Nintendo	GameBoy	8388608	Nintendo
16822	Dead to Rights - Zoo Digital	GameBoy	8388608	Zoo Digital
16823	Pac-Man World - Zoo Digital	GameBoy	8388608	Zoo Digital
16824	2 Games in 1 - SpongeBob SquarePants - SuperSponge + Revenge of the Flying Dutchman - THQ	GameBoy	16777216	THQ
16825	2 Games in 1 - SpongeBob SquarePants - SuperSponge + SpongeBob SquarePants - Battle for Bikini Bottom - THQ	GameBoy	16777216	THQ
16826	R-Type III - The Third Lightning - Zoo Digital	GameBoy	4194304	Zoo Digital
16827	2 Games in 1 - Roi Lion, Le + Disney Princesse - THQ	GameBoy	16777216	THQ
16829	Futari ha Pretty Cure - Arienaai! Yume no Sono ha Daimeikyuu - Bandai	GameBoy	4194304	Bandai
16830	Korokke Great - Toki no Boukensha - Konami	GameBoy	16777216	Konami
16831	PukuPuku Tennen Kairanban - Youkoso Illusion Land he - Victor	GameBoy	8388608	Victor
16832	Rockman EXE 5 - Team of Blues - Capcom	GameBoy	8388608	Capcom
16833	Onmyou Taisenki Zeroshiki - Bandai	GameBoy	8388608	Bandai
16834	Spyro Advance - Wakuwaku Tomodachi Daisakusen! - Vivendi	GameBoy	16777216	Vivendi
16835	Keroro Gunsou - Taiketsu! Keroro Cart de Arimasu!! - Sunrise	GameBoy	4194304	Sunrise
16836	Hello! - Idol Debut - TDK	GameBoy	8388608	TDK
16837	Crash Bandicoot Advance - Wakuwaku Tomodachi Daisakusen! - Vivendi	GameBoy	16777216	Vivendi
16838	Boukyaku no Senritsu - The Melody of Oblivion - Bandai	GameBoy	8388608	Bandai
16839	2 Games in 1 - Power Rangers - Ninja Storm + Power Rangers - Time Force - THQ	GameBoy	16777216	THQ
16840	Metal Slug Advance - Ignition	GameBoy	8388608	Ignition
16841	Monopoly - Zoo Digital	GameBoy	4194304	Zoo Digital
16842	Duel Masters 3 - Atlus	GameBoy	8388608	Atlus
16843	Little Patissier - Cake no Oshiro - MTO	GameBoy	8388608	MTO
16844	Shingata Medarot - Kabuto Version - Imagineer	GameBoy	8388608	Imagineer
16845	Shingata Medarot - Kuwagata Version - Imagineer	GameBoy	8388608	Imagineer
16846	Wagamama Fairy Mirumo de Pon! - Nazo no Kagi to Shinjitsu no Tobir - Konami	GameBoy	8388608	Konami
16847	Zettaizetsumei Dangerous Jiisan 3 - Hateshinaki Mamonogatari - Kids Station	GameBoy	8388608	Kids Station
16848	Genseishin Justirisers - Souchaku! Chikyuu no Senshitachi - Konami	GameBoy	16777216	Konami
16849	Konjiki no Gashbell!! - Unare! Yuujou no Zakeru 2 - Banpresto	GameBoy	16777216	Banpresto
16850	Lord of the Rings, The - Uchitsu Kuni Daisanki - Electronic Arts	GameBoy	16777216	Electronic Arts
16851	V-Rally 3 - Atari	GameBoy	4194304	Atari
16852	Garfield - The Search for Pooky - The Game Factory	GameBoy	16777216	The Game Factory
16853	Racing Gears Advance - Zoo Digital	GameBoy	8388608	Zoo Digital
16854	Extreme Ghostbusters - Code Ecto-1 - Dreamcatcher	GameBoy	4194304	Dreamcatcher
16855	Tales of the World - Narikiri Dungeon 3 - Namco	GameBoy	16777216	Namco
16856	James Pond - Codename Robocod - Creature Labs	GameBoy	4194304	Creature Labs
16857	Yu-Gi-Oh! Duel Monsters - International Worldwide Edition 2 - Konami	GameBoy	16777216	Konami
16858	Kiss x Kiss - Seirei Gakuen - Bandai	GameBoy	4194304	Bandai
16860	WTA Tour Tennis - Konami	GameBoy	4194304	Konami
16863	Strawberry Shortcake - Summertime Adventure - Majesco Sales	GameBoy	4194304	Majesco Sales
16864	Banjo Pilot - THQ	GameBoy	16777216	THQ
16866	Mario Party Advance - Nintendo	GameBoy	8388608	Nintendo
16867	2 Games in 1 - Brother Bear + Lion King, The - THQ	GameBoy	16777216	THQ
16868	Vattroller X - Bandai	GameBoy	8388608	Bandai
16869	Hobbit no Bouken - Lord of the Rings - Hajimari no Monogatari - Konami	GameBoy	8388608	Konami
16870	Bouken-Ou Beet - Busters Road - Bandai	GameBoy	16777216	Bandai
16871	Lemony Snicket - Ratselhafte Ereignisse - Activision	GameBoy	16777216	Activision
16873	Tantei Jinguuji Saburou - Shiroi Kage no Syoujyo - Victor	GameBoy	8388608	Victor
16874	Sangokushi - Koumeiden - Koei	GameBoy	8388608	Koei
16875	Sangokushi - Eiketsuden - Koei	GameBoy	4194304	Koei
16876	Ganbare Dodge Fighters - Bandai	GameBoy	4194304	Bandai
16877	Sega Arcade Gallery - THQ	GameBoy	8388608	THQ
16878	Space Channel 5 - Ulala's Cosmic Attack - Sega	GameBoy	8388608	Sega
16879	Super Robot Taisen - Original Generation 2 - Banpresto	GameBoy	16777216	Banpresto
16880	Donkey Kong - King of Swing - Nintendo	GameBoy	16777216	Nintendo
16881	Gremlins - Stripe vs. Gizmo - Dreamcatcher	GameBoy	4194304	Dreamcatcher
16883	Rocky - Denki	GameBoy	8388608	Denki
16885	Shaman King - Legacy of the Spirits - Soaring Hawk - Konami	GameBoy	16777216	Konami
16886	Shaman King - Legacy of the Spirits - Sprinting Wolf - Konami	GameBoy	16777216	Konami
16887	Winnie the Pooh's - Rumbly Tumbly Adventure - Ubi Soft	GameBoy	4194304	Ubi Soft
16888	International Karate Plus - Asmik	GameBoy	4194304	Asmik
16889	Strike Force Hydra - Asmik	GameBoy	4194304	Asmik
16890	Archer Maclean's - Super Dropzone - Asmik	GameBoy	4194304	Asmik
16891	World Tennis Stars - Asmik	GameBoy	4194304	Asmik
16896	Robot Wars - Advanced Destruction - Vivendi	GameBoy	4194304	Vivendi
16898	Yu-Gi-Oh! 7 Trials to Glory - World Championship Tournament 2005 - Konami	GameBoy	16777216	Konami
16902	Legendz - Sign of Nekuromu - Bandai	GameBoy	16777216	Bandai
16903	The Cat in the Hat by Dr. Seuss - NewKidCo	GameBoy	4194304	NewKidCo
16904	Banjo-Kazooie - La Venganza de Grunty - THQ	GameBoy	8388608	THQ
16905	Zoids Saga - Fuzors - Tomy	GameBoy	8388608	Tomy
16906	Increibles, Los - THQ	GameBoy	8388608	THQ
16909	Ace Combat Advance - Namco	GameBoy	4194304	Namco
16910	Klonoa 2 - Dream Champ Tournament - Namco	GameBoy	4194304	Namco
16911	Super Army War - Atlus	GameBoy	4194304	Atlus
16912	Robots - Vivendi	GameBoy	16777216	Vivendi
16913	Playan AV Player - Nintendo	GameBoy	4194304	Nintendo
16914	Rockman EXE 5 - Team of Colonel - Capcom	GameBoy	8388608	Capcom
16920	Racing Gears Advance - Orbital Media Inc.	GameBoy	8388608	Orbital Media Inc.
16921	Shark Story - Activision	GameBoy	8388608	Activision
16927	Blades of Thunder - Summitsoft Entertainment	GameBoy	8388608	Summitsoft Entertainment
16928	Top Gun - Combat Zones - Titus	GameBoy	4194304	Titus
16929	Rave Master - Special Attack Force! - Konami	GameBoy	8388608	Konami
16930	Mezase Koushien - Tasuke	GameBoy	8388608	Tasuke
16932	Glory Days - The Essence of War - Odenis	GameBoy	4194304	Odenis
16933	Sennen Kazoku - Nintendo	GameBoy	16777216	Nintendo
16934	Rayman - Hoodlums' Revenge - Ubi Soft	GameBoy	8388608	Ubi Soft
16936	2 Games in 1 - Scooby-Doo! - Mystery Mayhem + Scooby-Doo and the Cyber Chase - THQ	GameBoy	8388608	THQ
16937	Kappa no Kai-Kata - Katan Daibouken - Konami	GameBoy	8388608	Konami
16939	Disney Princesas - THQ	GameBoy	8388608	THQ
16940	2 Games in 1 - Disney Princesas + Lizzie McGuire - THQ	GameBoy	16777216	THQ
16942	2 Games in 1 - Monstruos, S.A. + Buscando a Nemo - THQ	GameBoy	16777216	THQ
16943	Backyard Baseball 2006 - Atari	GameBoy	4194304	Atari
16944	Rayman - Hoodlum's Revenge - Ubi Soft	GameBoy	8388608	Ubi Soft
16945	Bionicle - Maze of Shadows - THQ	GameBoy	8388608	THQ
16947	Maya the Bee - Sweet Gold - Midway	GameBoy	4194304	Midway
16948	Puyo Pop Fever - Sega	GameBoy	8388608	Sega
16949	Rugrats - Travesuras en el Castillo - THQ	GameBoy	4194304	THQ
16950	Shin Sangoku Musou Advance - Koei	GameBoy	16777216	Koei
16951	Nyan Nyan Nyanko no Nyan Collection - MTO	GameBoy	8388608	MTO
16953	LEGO Star Wars - The Video Game - Eidos Interactive	GameBoy	16777216	Eidos Interactive
16954	Shark Tale - Taito	GameBoy	8388608	Taito
16955	2 Games in 1 - Disney Princess + Lizzie McGuire - THQ	GameBoy	16777216	THQ
16956	2 Games in 1 - Monsters & Co. + Alla Ricerca di Nemo - THQ	GameBoy	16777216	THQ
16957	Killer 3D Pool - Zoo Digital	GameBoy	4194304	Zoo Digital
16959	Yu-Gi-Oh! Day of the Duelist - World Championship Tournament 2005 - Konami	GameBoy	16777216	Konami
16960	One Piece - Going Baseball - Haejeok Yaku - Bandai	GameBoy	8388608	Bandai
16961	Dragon Ball - Advanced Adventure - Dai Won	GameBoy	16777216	Dai Won
16962	Hugo - The Evil Mirror Advance - Namco	GameBoy	4194304	Namco
16963	Tokyo Xtreme Racer Advance - Crave Entertainment	GameBoy	4194304	Crave Entertainment
16964	Game Boy Advance Video - SpongeBob SquarePants - Volume 3 - Majesco Sales	GameBoy	33554432	Majesco Sales
16965	Game Boy Advance Video - Cartoon Network Collection - Platinum Edition - Majesco Sales	GameBoy	33554432	Majesco Sales
16966	Game Boy Advance Video - Disney Channel Collection - Volume 1 - Majesco Sales	GameBoy	33554432	Majesco Sales
16967	Yoshi's Universal Gravitation - Nintendo	GameBoy	8388608	Nintendo
16968	Game Boy Advance Video - Super Robot Monkey Team Hyper Force Go! - Volume 1 - Majesco Sales	GameBoy	33554432	Majesco Sales
16969	Smashing Drive - Zoo Digital	GameBoy	8388608	Zoo Digital
16970	Popeye - Rush for Spinach - Namco	GameBoy	4194304	Namco
16971	Rockman Zero 4 - Capcom	GameBoy	16777216	Capcom
16973	Kessakusen! Ganbare Goemon 1+2 - Konami	GameBoy	16777216	Konami
16974	Meitantei Conan - Atasuki no Monument - Banpresto	GameBoy	8388608	Banpresto
16975	Pac-Man Pinball Advance - Namco	GameBoy	4194304	Namco
16976	Ochaken no Yumebouken - MTO	GameBoy	8388608	MTO
16977	One Piece - Dragon Dream - Bandai	GameBoy	16777216	Bandai
16978	Welcome to the Tower SP - Nintendo	GameBoy	8388608	Nintendo
16981	ESPN Winter X-Games Snowboarding 2 - Konami	GameBoy	4194304	Konami
16982	Minna no Soft Series - Happy Trump 20 - Activision	GameBoy	4194304	Activision
16983	Mr. Incredible - D3	GameBoy	8388608	D3
16986	Pokemon - Emerald Version - Nintendo	GameBoy	16777216	Nintendo
16987	Killer 3D Pool - Destination Software	GameBoy	4194304	Destination Software
16988	Game Boy Advance Video - The Proud Family - Volume 1 - Majesco Sales	GameBoy	33554432	Majesco Sales
16990	Relaxuma na Mainichi - Imagineer	GameBoy	4194304	Imagineer
16991	Konchu Monster - Battle Master - Culture Brain	GameBoy	8388608	Culture Brain
16992	Konchu Monster - Battle Stadium - Culture Brain	GameBoy	8388608	Culture Brain
16993	Star Wars Episode III - Revenge of the Sith - Ubi Soft	GameBoy	8388608	Ubi Soft
16994	Scrabble Blast! - Destination Software	GameBoy	4194304	Destination Software
16995	Game Boy Advance Video - Cartoon Network Collection - Limited Edition - Majesco Sales	GameBoy	33554432	Majesco Sales
16997	Fire Emblem - The Sacred Stones - Nintendo	GameBoy	16777216	Nintendo
16999	2 Games in 1 - Monsters, Inc. + Finding Nemo - THQ	GameBoy	16777216	THQ
17000	WarioWare - Twisted! - Nintendo	GameBoy	16777216	Nintendo
17001	Kawaii Pet Game Gallery 2 - Culture Brain	GameBoy	8388608	Culture Brain
17002	Kawaii Koinu Wonderful - MTO	GameBoy	8388608	MTO
17003	Wanko Mix - Chiwanko World - TDK	GameBoy	8388608	TDK
17004	Madagascar - Activision	GameBoy	8388608	Activision
17007	2 Games in 1 - LEGO Bionicle + LEGO Knights' Kingdom - THQ	GameBoy	16777216	THQ
17008	Bura Bura Donkey - Nintendo	GameBoy	8388608	Nintendo
17009	2 Games in 1 - Disneys Prinzessinnen + Baren Bruder - THQ	GameBoy	16777216	THQ
17012	2 Games in 1 - Disney Princesas + Hermano Oso - THQ	GameBoy	16777216	THQ
17015	Megaman Battle Network 5 - Team Colonel - Capcom	GameBoy	8388608	Capcom
17016	Megaman Battle Network 5 - Team Protoman - Capcom	GameBoy	8388608	Capcom
17017	Muppet Pinball Mayhem - Ubi Soft	GameBoy	4194304	Ubi Soft
17019	Lemony Snicket - Una Serie di Sfortunati Eventi - Activision	GameBoy	16777216	Activision
17020	Wings - Zoo Digital	GameBoy	8388608	Zoo Digital
17021	Batman Begins - Electronic Arts	GameBoy	16777216	Electronic Arts
17022	Yoshi Topsy-Turvy - Nintendo	GameBoy	8388608	Nintendo
17023	Dragon Ball - Advanced Adventure - Bandai	GameBoy	16777216	Bandai
17024	Mahou Sensei Negima! - Private Lesson Damedesuu Toshokanjima - Victor	GameBoy	8388608	Victor
17026	Shikakui Atama wo Marukusuru Advance - Kokugo Sansu Rika Shakai - IE Institute	GameBoy	4194304	IE Institute
17027	Bouken Yuuki Pluster World - Densetsu no Plust Gate EX - Takara	GameBoy	16777216	Takara
17028	Shikakui Atama wo Marukusuru Advance - Kanji Keisan - IE Institute	GameBoy	4194304	IE Institute
17029	Power Rangers - La Force du Temps - THQ	GameBoy	4194304	THQ
17030	2 Games in 1 - Asterix & Obelix - Bash Them All! + Asterix & Obelix XXL - Atari	GameBoy	16777216	Atari
17031	Herbie - Fully Loaded - Ubi Soft	GameBoy	8388608	Ubi Soft
17033	Konchu Ouja - Mushiking - Sega	GameBoy	33554432	Sega
17034	No no no Puzzle Chailien - Nintendo	GameBoy	8388608	Nintendo
17038	Fantastic 4 - Activision	GameBoy	16777216	Activision
17039	Riviera - The Promised Land - Atlus	GameBoy	33554432	Atlus
17040	Fantastic Children - Bandai	GameBoy	8388608	Bandai
17041	2 Games in 1 - V-Rally 3 + Stuntman - Atari	GameBoy	8388608	Atari
17042	2 Games in 1 - Disney Princesas + Rey Leon, El - THQ	GameBoy	16777216	THQ
17043	Waliou Zhizao - Nintendo	GameBoy	8388608	Nintendo
17044	Miteluote Lingdian Renwu - Nintendo	GameBoy	8388608	Nintendo
17045	Momotarou Densetsu G - Gold Deck wo Tsukure! - Hudson	GameBoy	16777216	Hudson
17046	2 Games in 1 - Golden Nugget Casino + Texas Hold'em Poker - Majesco Sales	GameBoy	8388608	Majesco Sales
17047	Erementar Gerad - Tomy	GameBoy	8388608	Tomy
17048	Marheaven - Knockin on Heaven's Door - Konami	GameBoy	16777216	Konami
17049	Oshare Princess 5 - Culture Brain	GameBoy	8388608	Culture Brain
17053	2 Games in 1 - Spyro - Season of Ice + Crash Bandicoot 2 - N-Tranced - Vivendi	GameBoy	16777216	Vivendi
17054	2 Games in 1 - Spyro 2 - Season of Flame + Crash Nitro Kart - Vivendi	GameBoy	16777216	Vivendi
17055	Dynasty Warriors Advance - Nintendo	GameBoy	16777216	Nintendo
17057	2 Games in 1 - Rugrats - Go Wild + SpongeBob SquarePants - SuperSponge - THQ	GameBoy	8388608	THQ
17058	Aleck Bordon Adventure - Tower & Shaft Advance - Aruze Corp.	GameBoy	4194304	Aruze Corp.
17059	Charlie and the Chocolate Factory - Take 2	GameBoy	8388608	Take 2
17060	Bleach Advance - Sega	GameBoy	33554432	Sega
17061	Kim Possible - D3	GameBoy	8388608	D3
17062	Lilo & Stitch - D3	GameBoy	8388608	D3
17063	Haro no Puyo Puyo - Bandai	GameBoy	8388608	Bandai
17066	Harvest Moon - More Friends of Mineral Town - Natsume	GameBoy	16777216	Natsume
17067	Futari ha Pretty Cure Max Heart - Maji Maji! Fight de IN Janai - Bandai	GameBoy	8388608	Bandai
17068	Konjiki no Gashbell!! - The Card Battle for GBA - Banpresto	GameBoy	16777216	Banpresto
17069	Shin Bokura no Taiyou - Gyakushuu no Sabata - Konami	GameBoy	16777216	Konami
17070	Kim Possible III - Team Possible - Ubi Soft	GameBoy	8388608	Ubi Soft
17071	Twin Series 4 - Hamu Hamu Monster EX + F Puzzle Hamusuta - Culture Brain	GameBoy	16777216	Culture Brain
17072	Twin Series 5 - Wanwan Meitantei EX + Manou no Kuni no Cake House - Culture Brain	GameBoy	16777216	Culture Brain
17073	Twin Series 6 - Wannyan Idol Gakuen + Koinu to Issho - Culture Brain	GameBoy	8388608	Culture Brain
17074	That's So Raven 2 - Supernatural Style - Ubi Soft	GameBoy	8388608	Ubi Soft
17075	Shaman King - Master of Spirits 2 - Konami	GameBoy	16777216	Konami
17076	Zooo - Ignition	GameBoy	8388608	Ignition
17078	Madden NFL 06 - Electronic Arts	GameBoy	4194304	Electronic Arts
17079	Dragon Ball GT - Transformation - Atari	GameBoy	8388608	Atari
17080	Steel Empire - Zoo Digital	GameBoy	4194304	Zoo Digital
17081	Gumby vs. the Astrobots - Namco	GameBoy	4194304	Namco
17082	2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Jimmy Neutron - Boy Genius - THQ	GameBoy	16777216	THQ
17083	2 Games in 1 - Shrek 2 + Shark Tale - Activision	GameBoy	16777216	Activision
17085	Animaniacs - Lights, Camera, Action! - Ignition	GameBoy	8388608	Ignition
17086	Premier Manager 2005-2006 - Zoo Digital	GameBoy	4194304	Zoo Digital
17087	Twin Series 3 - Insect Monster + Suchai Labyrinth - Culture Brain	GameBoy	8388608	Culture Brain
17088	Twin Series 7 - Twin Puzzle - Kisekae Wanko Ex + Puzzle Rainbow Magic 2 - Culture Brain	GameBoy	4194304	Culture Brain
17090	Sigma Star Saga - Namco	GameBoy	8388608	Namco
17091	Lizzie McGuire 3 - Homecoming Havoc - Ubi Soft	GameBoy	8388608	Ubi Soft
17092	Pro Mahjong Tsuwamono Advance - Culture Brain	GameBoy	4194304	Culture Brain
17093	Pac-Man World 2 - Destination Software	GameBoy	4194304	Destination Software
17095	Risk - Battleship - Clue - Destination Software	GameBoy	4194304	Destination Software
17096	Board Game Classics - Destination Software	GameBoy	4194304	Destination Software
17099	2 Games in 1 - Spider-Man + Spider-Man 2 - Activision	GameBoy	33554432	Activision
17100	2 Games in 1 - Tony Hawk's Underground + Kelly Slater's Pro Surfer - Activision	GameBoy	16777216	Activision
17102	Pinball Tycoon - Ignition	GameBoy	4194304	Ignition
17103	Kunio Kun Nekketsu Collection 1 - Atlus	GameBoy	4194304	Atlus
17104	2 Games in 1 - Spider-Man - Mysterio's Menace + X2 - Wolverine's Revenge - Activision	GameBoy	16777216	Activision
17107	Get Ride! AMDriver - Shuggeki! Battle Party - Konami	GameBoy	16777216	Konami
17108	Poke Inu - Poket Dogs - TAM	GameBoy	8388608	TAM
17110	Connect Four - Perfection - Trouble - Destination Software	GameBoy	4194304	Destination Software
17111	Marble Madness - Klax - Destination Software	GameBoy	4194304	Destination Software
17112	Centipede - Breakout - Warlords - Destination Software	GameBoy	4194304	Destination Software
17113	Namco Museum 50th Anniversary - Namco	GameBoy	4194304	Namco
17114	Paperboy - Rampage - Destination Software	GameBoy	4194304	Destination Software
17115	Pong - Asteroids - Yars' Revenge - Destination Software	GameBoy	4194304	Destination Software
17116	Sorry! - Aggravation - Scrabble Junior - Destination Software	GameBoy	4194304	Destination Software
17118	Rebelstar - Tactical Command - Namco	GameBoy	4194304	Namco
17119	Tim Burton's Nightmare Before Christmas, The - The Pumpkin King - D3	GameBoy	8388608	D3
17120	Wagamama Fairy Mirumo de Pon! - Dokidoki Memorial Panic - Konami	GameBoy	33554432	Konami
17121	Rayman 10th Anniversary - Rayman Advance + Rayman 3 - Ubi Soft	GameBoy	16777216	Ubi Soft
17122	Board Game Classics - Zoo Digital	GameBoy	4194304	Zoo Digital
17123	James Pond - Codename Robocod - Valcon Games	GameBoy	4194304	Valcon Games
17125	Super Robot Taisen - Banpresto	GameBoy	16777216	Banpresto
17126	Mario Tennis Advance - Nintendo	GameBoy	16777216	Nintendo
17127	Dr. Mario & Panel de Pon - Nintendo	GameBoy	8388608	Nintendo
17128	Koala Brothers - Outback Adventures - Spellbound	GameBoy	8388608	Spellbound
17129	Megaman Zero 4 - Capcom	GameBoy	16777216	Capcom
17132	Barbie and the Magic of Pegasus - Vivendi	GameBoy	4194304	Vivendi
17133	2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Desatado - THQ	GameBoy	16777216	THQ
17137	2 Games in 1 - Cartoon Network - Block Party + Cartoon Network - Speedway - Majesco Sales	GameBoy	8388608	Majesco Sales
17138	2 Games in 1 - Quad Desert Fury + Monster Trucks - Majesco Sales	GameBoy	8388608	Majesco Sales
17141	Gauntlet - Rampart - Destination Software	GameBoy	4194304	Destination Software
17142	Millipede - Super Breakout - Lunar Lander - Destination Software	GameBoy	4194304	Destination Software
17143	Power Rangers - S.P.D. - THQ	GameBoy	4194304	THQ
17145	Scooby-Doo! - Unmasked - THQ	GameBoy	8388608	THQ
17146	Spy Hunter - Super Sprint - Destination Software	GameBoy	4194304	Destination Software
17147	Tak - Great Juju Challenge - THQ	GameBoy	8388608	THQ
17148	2 Games in 1 - Barbie Groovy Games + Secret Agent Barbie - Royal Jewels Mission - Vivendi	GameBoy	8388608	Vivendi
17149	TG Rally - Nintendo	GameBoy	4194304	Nintendo
17150	Danny Phantom - The Ultimate Enemy - THQ	GameBoy	4194304	THQ
17151	Whac-A-Mole - Activision	GameBoy	8388608	Activision
17152	Cinderella - Magical Dreams - Ubi Soft	GameBoy	8388608	Ubi Soft
17154	Screw Breaker - Goushin Dorirurero - Nintendo	GameBoy	8388608	Nintendo
17155	Berenstain Bears, The - Spooky Old Tree - Namco	GameBoy	4194304	Namco
17156	Ultimate Spider-Man - Activision	GameBoy	16777216	Activision
17157	One Piece - Bandai	GameBoy	8388608	Bandai
17158	FIFA 06 - Electronic Arts	GameBoy	8388608	Electronic Arts
17159	Bibi Blocksberg - Der Magische Hexenkreis - Kiddinx	GameBoy	16777216	Kiddinx
17160	Fairly Odd Parents!, The - Clash with the Anti-World - THQ	GameBoy	4194304	THQ
17163	Pac-Man World 2 - Namco	GameBoy	4194304	Namco
17164	Gunstar Super Heroes - Sega	GameBoy	8388608	Sega
17165	Pro Action Replay - Datel	GameBoy	1048576	Datel
17167	Bratz - Rock Angelz - THQ	GameBoy	8388608	THQ
17168	Tim Burton's Nightmare Before Christmas, The - The Pumpkin King - Ubi Soft	GameBoy	8388608	Ubi Soft
17169	Backyard Skateboarding - Atari	GameBoy	4194304	Atari
17170	Ever Girl - THQ	GameBoy	4194304	THQ
17171	Chicken Shoot - Zoo Digital	GameBoy	4194304	Zoo Digital
17172	Driver 3 - Atari	GameBoy	8388608	Atari
17174	Tsuukin Hitofude - Nintendo	GameBoy	4194304	Nintendo
17175	Yu-Gi-Oh! Duel Monsters GX - Mezase Duel King! - Konami	GameBoy	33554432	Konami
17176	Teen Titans - Majesco Sales	GameBoy	8388608	Majesco Sales
17177	Horse & Pony Let's Ride 2 - DTP	GameBoy	4194304	DTP
17180	I Fantastici 4 - Activision	GameBoy	16777216	Activision
17181	Kid's Cards - Majesco Sales	GameBoy	4194304	Majesco Sales
17182	Game Boy Advance Video - Cartoon Network Collection - Special Edition - Majesco Sales	GameBoy	33554432	Majesco Sales
17183	Duel Masters - Shadow of the Code - Atari	GameBoy	16777216	Atari
17184	Centipede - Breakout - Warlords - Zoo Digital	GameBoy	4194304	Zoo Digital
17185	Pokemon - Smaragd-Edition - Nintendo	GameBoy	16777216	Nintendo
17186	2 Games in 1 - Spyro Fusion + Crash Bandicoot Fusion - Vivendi	GameBoy	33554432	Vivendi
17187	Pokemon - Version Emeraude - Nintendo	GameBoy	16777216	Nintendo
17188	Backyard Football 2006 - Atari	GameBoy	4194304	Atari
17189	Madagascar - Operation Penguin - Activision	GameBoy	8388608	Activision
17190	Pokemon - Edicion Esmeralda - Nintendo	GameBoy	16777216	Nintendo
17191	World Poker Tour - Take 2	GameBoy	4194304	Take 2
17193	SpongeBob SquarePants - Lights, Camera, Pants! - THQ	GameBoy	4194304	THQ
17194	Tony Hawk's American Sk8land - Activision	GameBoy	8388608	Activision
17195	Paperboy - Rampage - Zoo Digital	GameBoy	4194304	Zoo Digital
17196	2 Games in 1 - Crash Bandicoot 2 - N-Tranced + Crash Nitro Kart - Vivendi	GameBoy	16777216	Vivendi
17197	2 Games in 1 - Hugo - Bukkazoom! + Hugo - The Evil Mirror Advance - ITE Media	GameBoy	8388608	ITE Media
17200	Frontier Stories - Victor	GameBoy	8388608	Victor
17201	Kunio Kun Nekketsu Collection 2 - Atlus	GameBoy	4194304	Atlus
17203	Chicken Little - Ubi Soft	GameBoy	8388608	Ubi Soft
17204	Ultimate Arcade Games - Telegames	GameBoy	4194304	Telegames
17205	Sims 2, The - Electronic Arts	GameBoy	33554432	Electronic Arts
